review_id,review_text,text_length,entities,entity_count,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_compound,sentiment_category,dominant_kansei,kansei_luxury,kansei_comfort,kansei_safety,kansei_innovation,kansei_disappointment,kansei_discomfort
1170,The lower back support has {technical_spec} that {technical_benefit},68,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1171,"Actually, the lumbar support design includes {feature} which {impact}",69,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1172,"{overall}, the spine support is durable for long trips",54,LUMBAR_SUPPORT:spine support,1,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,Positive,Safety,0.0,0.0,0.13333333333333333,0.0,-0.0,-0.0
1173,I {dislike} the lumbar because it {issue},41,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1174,I {dislike} the lumbar because it {issue},41,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1175,"Unlike {alternative}, this lower back support {advantage} overall.",66,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1176,The lumbar has {technical_spec} that {technical_benefit},56,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1177,I appreciate the lower back support because it provides excellent comfort,73,LUMBAR_SUPPORT:lower back support,1,0.09090909090909091,0.0,0.9090909090909091,0.09090909090909091,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1178,"Overall, the lumbar support provides durable and works flawlessly really.",73,LUMBAR_SUPPORT:lumbar support,1,0.1,0.0,0.9,0.1,Positive,Safety,0.0,0.0,0.12,0.0,-0.0,-0.0
1179,"In my experience, compared to {comparison}, this lumbar pad is {comparison_result}",82,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1180,"Unlike {alternative}, this lumbar pad {advantage}",49,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1181,"Compared to {comparison}, this lumbar support is {comparison_result}",68,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1182,"Overall, the lower back support is {comparative_adj} than {previous_experience} in my opinion.",94,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1183,"From a technical perspective, the spine support {technical_assessment} for sure.",80,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1184,I think i love the lumbar support because it provides excellent comfort,71,LUMBAR_SUPPORT:lumbar support,1,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1185,The back support is {comparative_adj} than {previous_experience},64,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1186,The back support has {technical_spec} that {technical_benefit} for sure.,72,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1187,"Compared to {comparison}, this lumbar support is {comparison_result}",68,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1188,The lower back support has {technical_spec} that {technical_benefit},68,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1189,"Unlike {alternative}, this lumbar cushion {advantage}",53,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1190,The lumbar support has {technical_spec} that {technical_benefit},64,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1191,"Unfortunately, the lumbar support is {defect} for comfort overall.",66,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1192,The lumbar pad {function} perfectly when needed most.,53,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1193,"Compared to {comparison}, this lumbar cushion is {comparison_result} overall.",77,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1194,The lumbar has {technical_spec} that {technical_benefit},56,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1195,"Unlike {alternative}, this lower back support {advantage}",57,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1196,"From a technical perspective, the back support {technical_assessment} really.",77,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1197,"Overall, the lumbar has {technical_spec} that {technical_benefit} for sure.",75,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1198,The lumbar support doesn't work properly and creates discomfort,63,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1199,"Compared to {comparison}, this back support is {comparison_result} for sure.",76,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1200,The back support is {comparative_adj} than {previous_experience} really.,72,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1201,The lower back support design includes {feature} which {impact}.,64,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1202,"{overall}, the lumbar pad is durable for long trips",51,LUMBAR_SUPPORT:lumbar pad,1,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,Positive,Safety,0.0,0.0,0.13333333333333333,0.0,-0.0,-0.0
1203,The lumbar support {function} perfectly when traveling for sure.,64,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1204,The lower back support is {comparative_adj} than {previous_experience},70,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1205,The spine support {function} perfectly when resting,51,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1206,"In my experience, the lumbar support has {technical_spec} that {technical_benefit}",82,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1207,"Honestly, from a technical perspective, the lower back support {technical_assessment}",85,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1208,The lumbar cushion is {comparative_adj} than {previous_experience},66,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1209,The lower back support is {comparative_adj} than {previous_experience},70,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1210,"Overall, the back support design includes {feature} which {impact}",66,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1211,"from a technical perspective, the back support {technical_assessment}",69,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1212,"From a technical perspective, the spine support {technical_assessment}",70,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1213,"I think compared to {comparison}, this spine support is {comparison_result}",75,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1214,"In my experience, the lower back support design includes {feature} which {impact}",81,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1215,"From a technical perspective, the lumbar support {technical_assessment}",71,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1216,The back support is {comparative_adj} than {previous_experience},64,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1217,The lower back support is {comparative_adj} than {previous_experience},70,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1218,"From a technical perspective, the lumbar {technical_assessment} for sure.",73,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1219,The lumbar support {malfunction} especially when working,56,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1220,"In my experience, the spine support has {technical_spec} that {technical_benefit}",81,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1221,"Honestly, the lumbar pad functions excellent and exceeds expectations",69,LUMBAR_SUPPORT:lumbar pad,1,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1222,The back support is {comparative_adj} than {previous_experience}.,65,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1223,"Compared to {comparison}, this lumbar support is {comparison_result}",68,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1224,the lumbar design includes {feature} which {impact}.,52,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1225,"Compared to {comparison}, this lumbar is {comparison_result}",60,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1226,"In my experience, the lower back support design includes {feature} which {impact}",81,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1227,The lumbar cushion has {technical_spec} that {technical_benefit},64,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1228,The lumbar support is {comparative_adj} than {previous_experience},66,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1229,The back support doesn't work properly and creates discomfort,61,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1230,I {dislike} the lower back support because it {issue},53,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1231,"In my experience, i prefer the back support because it provides excellent comfort",81,LUMBAR_SUPPORT:back support,1,0.07692307692307693,0.0,0.9230769230769231,0.07692307692307693,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1232,The lumbar pad design includes {feature} which {impact} overall.,64,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1233,The lumbar cushion {malfunction} especially when working,56,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1234,"Overall, the lumbar support is {comparative_adj} than {previous_experience}",75,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1235,The lumbar pad design includes {feature} which {impact},55,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1236,I prefer the lumbar cushion because it provides excellent comfort overall.,74,LUMBAR_SUPPORT:lumbar cushion,1,0.09090909090909091,0.0,0.9090909090909091,0.09090909090909091,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1237,The lower back support is {comparative_adj} than {previous_experience}.,71,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1238,The lumbar support is {comparative_adj} than {previous_experience},66,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1239,The lumbar cushion design includes {feature} which {impact},59,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1240,The lumbar doesn't work properly and creates discomfort,55,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1241,"From a technical perspective, the back support {technical_assessment}",69,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1242,"{overall}, the lumbar cushion is responsive for work",52,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1243,the back support design includes {feature} which {impact},57,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1244,"From a technical perspective, the lumbar {technical_assessment}",63,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1245,"Actually, compared to {comparison}, this lower back support is {comparison_result}",82,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1246,"Overall, i enjoy the lumbar because it provides excellent comfort",65,LUMBAR_SUPPORT:lumbar,1,0.1,0.0,0.9,0.1,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1247,I appreciate the lower back support because it provides excellent comfort overall.,82,LUMBAR_SUPPORT:lower back support,1,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1248,The lumbar doesn't work properly and creates discomfort,55,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1249,"from a technical perspective, the lumbar {technical_assessment}",63,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1250,"Unlike {alternative}, this back support {advantage}",51,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1251,"Unfortunately, the lumbar pad is {defect} for work",50,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1252,The lumbar design includes {feature} which {impact},51,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1253,"Honestly, from a technical perspective, the spine support {technical_assessment}",80,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1254,The spine support design includes {feature} which {impact},58,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1255,"Unlike {alternative}, this back support {advantage}",51,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1256,"Unlike {alternative}, this lumbar pad {advantage} in my opinion.",64,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1257,The lower back support doesn't work properly and creates discomfort overall.,76,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1258,The back support has {technical_spec} that {technical_benefit},62,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1259,"In my experience, the lower back support design includes {feature} which {impact}",81,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1260,The spine support is {comparative_adj} than {previous_experience},65,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1261,The lumbar design includes {feature} which {impact},51,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1262,The spine support has {technical_spec} that {technical_benefit},63,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1263,"Overall, from a technical perspective, the lumbar {technical_assessment}",72,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1264,the lumbar support is {comparative_adj} than {previous_experience},66,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1265,"Actually, the lower back support doesn't work properly and creates discomfort overall.",86,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1266,"In my experience, the lumbar support design includes {feature} which {impact}",77,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1267,The lumbar cushion {function} perfectly when resting,52,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1268,"Unlike {alternative}, this lumbar support {advantage} overall.",62,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1269,"Unlike {alternative}, this lumbar support {advantage}",53,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1270,The spine support has {technical_spec} that {technical_benefit},63,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1271,"Unlike {alternative}, this lower back support {advantage}.",58,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1272,"Compared to {comparison}, this lumbar pad is {comparison_result}",64,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1273,"Honestly, i {dislike} the spine support because it {issue} for sure.",68,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1274,The lower back support is {comparative_adj} than {previous_experience} for sure.,80,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1275,The spine support and other features work well together,55,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1276,Both the lumbar support and recliner need improvement,53,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1277,"Unlike the broken cushion, the lower back support functions properly",68,LUMBAR_SUPPORT:lower back support,1,0.0,0.1,0.9,-0.1,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1278,The lumbar support and other features work well together,56,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1279,Both the back support and warmer need improvement,49,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1280,The spine support works but the padding doesn't,47,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1281,"Unlike the broken headrest, the lumbar pad functions properly",61,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.1111111111111111,0.8888888888888888,-0.1111111111111111,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1282,The back support works but the backrest doesn't,47,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1283,"Unlike the broken seat massage, the lumbar support functions properly",69,LUMBAR_SUPPORT:lumbar support,1,0.0,0.1,0.9,-0.1,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1284,The lumbar pad and other features work well together,52,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1285,The lumbar pad and other features work well together,52,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1286,The back support quality is better than the reclining,53,LUMBAR_SUPPORT:back support,1,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1287,"Unlike the broken seat heating, the lumbar cushion functions properly",69,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.1,0.9,-0.1,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1288,"Unlike the broken headrest, the lumbar cushion functions properly",65,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.1111111111111111,0.8888888888888888,-0.1111111111111111,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1289,Both the spine support and neckrest need improvement,52,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1290,Both the lumbar and seat material need improvement,50,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1291,"Unlike the broken cushion, the back support functions properly",62,LUMBAR_SUPPORT:back support,1,0.0,0.1111111111111111,0.8888888888888888,-0.1111111111111111,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1292,The spine support and other features work well together,55,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1293,The lower back support works but the cushion doesn't,52,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1294,The lumbar quality is better than the massage function,54,LUMBAR_SUPPORT:lumbar,1,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1295,The lumbar and other features work well together,48,LUMBAR_SUPPORT:lumbar,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1296,The lumbar cushion quality is better than the backrest,54,LUMBAR_SUPPORT:lumbar cushion,1,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1297,"Unlike the broken backrest, the lumbar cushion functions properly",65,LUMBAR_SUPPORT:lumbar cushion,1,0.0,0.1111111111111111,0.8888888888888888,-0.1111111111111111,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1298,Both the spine support and arm rest need improvement,52,LUMBAR_SUPPORT:spine support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1299,Both the back support and seat massage need improvement,55,LUMBAR_SUPPORT:back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1300,"Unlike the broken padding, the back support functions properly",62,LUMBAR_SUPPORT:back support,1,0.0,0.1111111111111111,0.8888888888888888,-0.1111111111111111,Negative,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1301,The lumbar quality is better than the footrests,47,LUMBAR_SUPPORT:lumbar,1,0.125,0.0,0.875,0.125,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1302,The lower back support works but the leather doesn't,52,LUMBAR_SUPPORT:lower back support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1303,The lumbar support works but the backrest doesn't,49,LUMBAR_SUPPORT:lumbar support,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1304,The lumbar support quality is better than the seat warmer,57,LUMBAR_SUPPORT:lumbar support,1,0.1,0.0,0.9,0.1,Positive,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
1305,Both the lumbar pad and seat back need improvement,50,LUMBAR_SUPPORT:lumbar pad,1,0.0,0.0,1.0,0.0,Neutral,Neutral,0.0,0.0,0.0,0.0,-0.0,-0.0
